model_name,overall_score,param_significance_score,info_criteria_score,residual_diag_score,stability_score,sign_bias_score,gof_score,garch_type,garch_p,garch_q,arma_p,arma_d,arma_q,distribution,loglikelihood,AIC,BIC,mu_estimate,mu_p_value,ar1_estimate,ar1_p_value,ma1_estimate,ma1_p_value,omega_estimate,omega_p_value,alpha1_estimate,alpha1_p_value,beta1_estimate,beta1_p_value,beta2_estimate,beta2_p_value,shape_estimate,shape_p_value,ljung_box_res_p_value,ljung_box_sq_res_p_value,nyblom_joint_statistic,sign_bias_t_value,sign_bias_p_value,negative_sign_bias_t_value,negative_sign_bias_p_value,positive_sign_bias_t_value,positive_sign_bias_p_value,joint_effect_t_value,joint_effect_p_value,alpha2_estimate,alpha2_p_value,gamma1_estimate,gamma1_p_value,gamma2_estimate,gamma2_p_value,skew_estimate,skew_p_value,arch_lm_p_value,key_strengths
series_3_model_128_summary.txt,0.7223533641188001,0.25,0.19702384000000003,0.19511222222222221,0.011282301896577892,0.06893500000000001,1.0212797500000001e-25,gjrGARCH,2.0,2.0,1.0,0.0,1.0,std,991.4818,-0.5414,-0.52259,-0.387609,0.0,0.985443,0.0,-0.080718,0.0,0.006082,0.0,0.151187,0.0,0.514245,0.0,0.190046,0.0,4.490398,0.0,0.8553674,0.6596,5.3374,2.3319,0.01976,0.4075,0.68365,1.0809,0.27983,10.0545,0.01811,0.153477,0.0,-0.128747,0.0,-0.202481,0.0,,,,"Parameter significance (0.250), Information criteria (0.197), Residual diagnostics (0.195)"
series_3_model_50_summary.txt,0.7220494674109704,0.25,0.19364240000000002,0.1666678483333619,0.011739219077608512,0.1,3.225707575e-46,eGARCH,1.0,1.0,1.0,0.0,0.0,norm,787.3656,-0.43146,-0.42119,-0.406869,0.001166,0.995038,0.0,,,-0.247612,0.0,0.251507,0.0,0.927387,0.0,,,,,2.127e-06,0.9119,4.2277,0.7195,0.4718,1.3069,0.1913,0.2117,0.8323,1.768,0.6219,,,0.033693,0.0,,,,,0.6211,"Parameter significance (0.250), Information criteria (0.194), Residual diagnostics (0.167)"
series_1_model_118_summary.txt,0.7218449091458715,0.25,0.103064,0.24412777777777775,0.02448682686809375,0.1,0.0001663045,gjrGARCH,2.0,1.0,1.0,0.0,0.0,std,-4331.165,2.3966,2.4119,0.022253,0.0,0.03657,0.0,,,0.129557,0.0,0.079993,0.0,0.893963,0.0,,,2.608504,0.0,0.9363,0.03943,4.1325,1.5795,0.1143,0.116,0.9076,0.6921,0.4889,6.0771,0.1079,0.06816,0.0,-0.051259,0.0,-1.0,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.244), Information criteria (0.103)"
series_3_model_74_summary.txt,0.7214967161037418,0.25,0.19725216,0.16667272222592666,0.007571833877815092,0.1,1.14403859325e-25,eGARCH,1.0,2.0,1.0,0.0,0.0,std,996.7548,-0.54597,-0.53229,-0.406869,0.076786,0.98666,0.0,,,-0.263993,0.0,0.240449,0.0,1.0,0.0,-0.075859,0.0,4.663421,0.0,1.09e-05,0.8048,5.0962,0.7929,0.4279,0.5352,0.5925,0.7346,0.4626,0.8776,0.8308,,,0.069041,0.000207,,,,,,"Parameter significance (0.250), Information criteria (0.197), Residual diagnostics (0.167)"
series_3_model_80_summary.txt,0.720775021019259,0.2125,0.19738960000000003,0.19444512666716632,0.016440294352092676,0.1,4.3161768625e-26,eGARCH,2.0,2.0,1.0,0.0,1.0,std,1012.179,-0.55283,-0.53402,-0.406869,0.085449,0.988204,0.0,-0.087527,3e-06,-0.395095,0.0,0.17476,0.0,0.473032,0.0,0.413011,0.0,4.758495,0.0,0.8553,0.73,4.9609,1.4125,0.1579,0.2284,0.8194,0.1842,0.8538,3.0727,0.3806,0.175294,0.0,0.054545,0.215864,0.054043,0.225552,,,,"Parameter significance (0.212), Information criteria (0.197), Residual diagnostics (0.194)"
series_2_model_63_summary.txt,0.7205458822881338,0.1640625,0.1032352,0.25,0.10324814794445138,0.1,3.43436825e-08,eGARCH,2.0,2.0,0.0,0.0,1.0,norm,-4321.543,2.3912,2.4066,0.01373,0.258716,,,0.081006,4.9e-05,5e-05,0.988214,0.008542,0.705963,0.999987,0.0,-0.025331,0.169931,,,0.3011,0.481,2.6935,1.638,0.1015,0.8609,0.3893,1.1047,0.2694,2.8527,0.4149,0.045179,0.044139,0.297727,0.0,-0.06802,0.043945,,,,"Residual diagnostics (0.250), Parameter significance (0.164), Parameter stability (0.103)"
series_2_model_85_summary.txt,0.7194841929036384,0.1953125,0.1054176,0.16666708912222225,0.12668900377485867,0.1,0.025398000006557498,eGARCH,2.0,1.0,0.0,0.0,0.0,sstd,-4197.987,2.323,2.3384,0.016062,0.171498,,,,,-0.009296,0.011962,0.003386,0.905846,0.980675,0.0,,,5.928279,0.0,5.322e-07,0.632,2.4889,1.366,0.172,0.7086,0.4786,0.8443,0.3985,1.9237,0.5884,0.02793,0.336563,0.308456,0.0,-0.118213,0.006304,1.029454,0.0,,"Parameter significance (0.195), Residual diagnostics (0.167), Parameter stability (0.127)"
series_2_model_97_summary.txt,0.7192909874310723,0.25,0.10335040000000001,0.16666736561111115,0.09926919427778128,0.1,4.027542179999999e-06,gjrGARCH,1.0,1.0,0.0,0.0,0.0,norm,-4325.162,2.391,2.3996,0.011894,0.314316,,,,,0.021205,2e-06,0.174632,0.0,0.847831,0.0,,,,,7.867e-07,0.2421,1.8828,1.3905,0.1645,1.5476,0.1218,0.9394,0.3476,3.3414,0.3419,,,-0.080024,6.2e-05,,,,,0.6806,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.103)"
series_2_model_132_summary.txt,0.7184376413793103,0.2109375,0.10567040000000001,0.25,0.006704741379310347,0.095125,0.05,gjrGARCH,1.0,1.0,1.0,0.0,1.0,sstd,-4183.578,2.3151,2.3305,0.01601,0.203621,-0.155493,0.283537,0.247977,0.080567,0.017593,0.000446,0.137538,0.0,0.872546,0.0,,,6.034286,0.0,0.8429,0.1148,2.2163,1.9608,0.04998,2.0517,0.04027,0.8582,0.39087,5.4875,0.13939,,,-0.05681,0.007839,,,1.033343,0.0,0.9403,"Residual diagnostics (0.250), Parameter significance (0.211), Information criteria (0.106)"
series_3_model_102_summary.txt,0.7175206115547376,0.25,0.19282112,0.16672031438888898,0.007979177165848589,0.1,2.0723675000000003e-49,gjrGARCH,2.0,1.0,1.0,0.0,0.0,norm,745.9828,-0.4075,-0.39382,-0.195135,0.0,0.982051,0.0,,,0.006253,0.0,0.164066,0.0,0.75634,0.0,,,,,9.638e-05,0.8303,5.0438,1.69476,0.09021,0.07332,0.94156,0.54256,0.58746,4.28836,0.23196,0.038995,0.0,-0.167326,0.0,-0.077457,0.0,,,,"Parameter significance (0.250), Information criteria (0.193), Residual diagnostics (0.167)"
series_2_model_40_summary.txt,0.7170404141491431,0.1875,0.10559360000000001,0.25,0.023946814149143177,0.1,0.05,sGARCH,2.0,1.0,1.0,0.0,1.0,sstd,-4188.075,2.3175,2.3329,0.008583,0.485827,-0.166849,0.267805,0.25839,0.079229,0.017191,0.003698,0.10668,6e-06,0.874862,0.0,,,5.960745,0.0,0.7935,0.1731,4.1548,1.6227,0.1047,1.3855,0.166,0.2852,0.7755,3.2061,0.3609,0.0,0.999996,,,,,1.028062,0.0,,"Residual diagnostics (0.250), Parameter significance (0.188), Information criteria (0.106)"
series_1_model_34_summary.txt,0.715957757717232,0.25,0.109504,0.25,0.05572535746723194,0.050111134000000015,0.0006172662499999999,sGARCH,1.0,1.0,1.0,0.0,0.0,sstd,-3971.741,2.197,2.209,0.027112,0.002507,-0.089992,0.0,,,0.010853,9e-06,0.14931,0.0,0.849168,0.0,,,5.445283,0.0,0.1353,0.6279,2.8902,3.698,0.0002206,1.583,0.1134,1.745,0.08115,29.608,1.668e-06,,,,,,,0.866431,0.0,0.738,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.110)"
series_3_model_110_summary.txt,0.715763124738357,0.25,0.19279104000000002,0.1667004609777778,0.006271623760579205,0.1,1.7224749999999998e-48,gjrGARCH,2.0,2.0,1.0,0.0,0.0,norm,746.8307,-0.40742,-0.39202,-0.200417,0.0,0.982236,0.0,,,0.007658,0.0,0.162178,0.0,0.423233,0.0,0.257027,0.0,,,6.08e-05,0.9098,5.4946,1.8949,0.05818,0.5039,0.61434,0.6798,0.49668,4.1858,0.24209,0.129312,0.0,-0.199471,0.0,-0.152553,0.0,,,,"Parameter significance (0.250), Information criteria (0.193), Residual diagnostics (0.167)"
series_2_model_140_summary.txt,0.7151225830271217,0.19444444444444445,0.1056368,0.25,0.015041338582677177,0.1,0.05,gjrGARCH,1.0,2.0,1.0,0.0,1.0,sstd,-4182.921,2.3153,2.3324,0.015495,0.218552,-0.157318,0.283216,0.249478,0.081858,0.019826,0.000478,0.158417,0.0,0.639701,2.4e-05,0.213181,0.126149,6.034607,0.0,0.8203,0.2988,2.2853,1.901,0.05737,1.733,0.08326,1.141,0.25391,4.776,0.18896,,,-0.064231,0.009773,,,1.03243,0.0,,"Residual diagnostics (0.250), Parameter significance (0.194), Information criteria (0.106)"
series_2_model_54_summary.txt,0.7147446303291479,0.16964285714285715,0.10327200000000002,0.25,0.09182965586504067,0.1,1.1732125000000002e-07,eGARCH,2.0,1.0,1.0,0.0,0.0,norm,-4321.898,2.3909,2.4046,0.015091,0.227362,0.081156,1.7e-05,,,7.3e-05,0.983668,0.0089,0.694331,0.973758,0.0,,,,,0.305,0.4782,2.6007,1.1163,0.2644,0.6184,0.5363,0.8428,0.3994,1.4096,0.7033,0.046868,0.037245,0.297496,0.0,-0.060565,0.083321,,,,"Residual diagnostics (0.250), Parameter significance (0.170), Information criteria (0.103)"
series_2_model_46_summary.txt,0.7137478913913928,0.171875,0.1055904,0.25,0.03628249139139283,0.1,0.05,sGARCH,2.0,2.0,1.0,0.0,0.0,sstd,-4188.215,2.3176,2.333,0.008264,0.508238,0.087346,0.0,,,0.019633,0.019996,0.125314,0.0,0.615805,0.142617,0.2376,0.496683,5.970987,0.0,0.6296,0.4149,3.7393,0.8666,0.3862,0.7042,0.4813,0.2372,0.8125,0.8619,0.8346,1e-06,0.999993,,,,,1.026085,0.0,,"Residual diagnostics (0.250), Parameter significance (0.172), Information criteria (0.106)"
series_3_model_6_summary.txt,0.7135694915297819,0.2125,0.19183904000000002,0.1667060933722222,0.05061435815755964,0.09191,4.759225000000001e-48,sGARCH,2.0,1.0,1.0,0.0,0.0,norm,685.313,-0.3751,-0.36484,-0.406869,0.012985,0.984456,0.0,,,0.007939,0.0,0.160569,0.0,0.662167,0.0,,,,,7.095e-05,0.8219,2.7664,1.666,0.0958,0.8733,0.38257,0.4017,0.68792,8.6831,0.03382,0.002098,0.952147,,,,,,,,"Parameter significance (0.212), Information criteria (0.192), Residual diagnostics (0.167)"
series_2_model_47_summary.txt,0.7133530069936102,0.171875,0.10560320000000001,0.25,0.035874806993610064,0.1,0.05,sGARCH,2.0,2.0,0.0,0.0,1.0,sstd,-4187.395,2.3172,2.3326,0.008276,0.50638,,,0.092672,0.0,0.019621,0.019408,0.125251,0.0,0.615791,0.141059,0.237678,0.49481,5.967692,0.0,0.8324,0.4112,3.7506,1.66,0.097,1.0906,0.2755,0.6223,0.5338,2.8578,0.4141,1e-06,0.999994,,,,,1.02641,0.0,,"Residual diagnostics (0.250), Parameter significance (0.172), Information criteria (0.106)"
series_2_model_1_summary.txt,0.7131538394449595,0.25,0.1032224,0.16666733555555555,0.09326410378358985,0.1,1.0581408700668999e-10,sGARCH,1.0,1.0,0.0,0.0,0.0,norm,-4334.902,2.3959,2.4027,-0.000845,0.941447,,,,,0.021047,1e-06,0.133767,0.0,0.848529,0.0,,,,,7.653e-07,0.4187,1.7152,1.2587,0.2082,0.733,0.4636,0.4068,0.6842,1.6547,0.6471,,,,,,,,,0.8152,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.103)"
series_3_model_20_summary.txt,0.7115844214349341,0.25,0.19638512000000002,0.19962222222222223,0.004165079212711827,0.061412,1.0763750000000001e-21,sGARCH,1.0,1.0,1.0,0.0,1.0,std,945.135,-0.51802,-0.50605,-0.406869,0.0044,0.98183,0.0,-0.088518,1e-06,0.005343,0.0,0.164696,0.0,0.726587,0.0,,,4.306086,0.0,0.76252,0.5962,5.4839,2.3511,0.018772,0.8357,0.403368,0.975,0.32963,13.2886,0.004052,,,,,,,,,0.4307,"Parameter significance (0.250), Residual diagnostics (0.200), Information criteria (0.196)"
series_3_model_58_summary.txt,0.7104164620046297,0.23958333333333334,0.19362784,0.16666784166669238,0.010537447004604033,0.1,1.9753090249999997e-46,eGARCH,1.0,2.0,1.0,0.0,0.0,norm,789.0909,-0.43186,-0.41988,-0.406869,0.0,0.994668,0.0,,,-0.237049,0.0,0.241401,0.0,1.0,0.0,-0.069328,0.0,,,2.115e-06,0.792,4.5557,0.7212,0.4708,1.12009,0.2627,0.06428,0.9488,1.274,0.7353,,,0.028911,0.022829,,,,,,"Parameter significance (0.240), Information criteria (0.194), Residual diagnostics (0.167)"
series_3_model_8_summary.txt,0.7096571837144454,0.21875,0.19199616,0.1946709888888889,0.04416953482555654,0.060070500000000006,9.3191775e-49,sGARCH,2.0,1.0,1.0,0.0,1.0,norm,696.7497,-0.38087,-0.36889,-0.406869,0.011727,0.986481,0.0,-0.097532,2e-06,0.007832,0.0,0.158403,0.0,0.662989,0.0,,,,,0.598,0.6962,3.1226,2.4236,0.015415,0.5477,0.58393,0.6472,0.517553,12.9589,0.004726,0.005245,0.879893,,,,,,,,"Parameter significance (0.219), Residual diagnostics (0.195), Information criteria (0.192)"
series_2_model_55_summary.txt,0.7082435801644752,0.16964285714285715,0.10327840000000002,0.25,0.08532225251980548,0.1,7.05018125e-08,eGARCH,2.0,1.0,0.0,0.0,1.0,norm,-4321.57,2.3907,2.4044,0.013786,0.248941,,,0.080971,7.4e-05,3.4e-05,0.992409,0.008387,0.710793,0.973854,0.0,,,,,0.3007,0.4731,2.6742,1.639,0.1014,0.87,0.3844,1.094,0.2742,2.848,0.4157,0.046694,0.037895,0.297005,0.0,-0.060453,0.083693,,,,"Residual diagnostics (0.250), Parameter significance (0.170), Information criteria (0.103)"
series_3_model_98_summary.txt,0.7081545046485901,0.25,0.19286144000000002,0.16668772646944444,0.00624533817914558,0.09236,7.27445e-49,gjrGARCH,1.0,1.0,1.0,0.0,0.0,norm,743.1671,-0.40705,-0.39679,-0.300317,0.0,0.983588,0.0,,,0.005391,0.0,0.207507,0.0,0.777528,0.0,,,,,3.79e-05,0.6321,4.8588,2.112,0.03472,1.08,0.28039,1.271,0.20385,4.558,0.20722,,,-0.258968,0.0,,,,,0.4412,"Parameter significance (0.250), Information criteria (0.193), Residual diagnostics (0.167)"
series_3_model_72_summary.txt,0.7079539102179591,0.2013888888888889,0.19742320000000002,0.19444494033355256,0.014696880995517594,0.1,6.489263665000001e-26,eGARCH,2.0,1.0,1.0,0.0,1.0,std,1011.534,-0.55303,-0.53592,-0.406869,0.070358,0.988003,0.0,-0.088167,1e-06,-0.289083,0.0,0.173179,0.0,0.916546,0.0,,,4.751012,0.0,0.8617,0.7503,4.863,1.4654,0.1429,0.1803,0.857,0.2116,0.8324,3.4046,0.3333,0.077904,0.011995,0.05808,0.205193,0.018957,0.6632,,,,"Parameter significance (0.201), Information criteria (0.197), Residual diagnostics (0.194)"
series_2_model_6_summary.txt,0.7067036749957565,0.2125,0.10327520000000001,0.25,0.040920669170756464,0.1,7.805824999999999e-06,sGARCH,2.0,1.0,1.0,0.0,0.0,norm,-4326.817,2.3925,2.4028,-0.001276,0.917495,0.075044,3.4e-05,,,0.020466,3.3e-05,0.132196,0.0,0.850862,0.0,,,,,0.2322,0.4569,2.979,1.2394,0.2153,0.7442,0.4568,0.5116,0.6089,1.5585,0.6688,0.0,0.999998,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.103)"
series_3_model_56_summary.txt,0.7062001817102991,0.203125,0.1938232,0.19444445972222227,0.014807521988076906,0.1,5.20328075e-47,eGARCH,2.0,1.0,1.0,0.0,1.0,norm,805.2449,-0.43967,-0.42428,-0.406869,0.029726,0.995006,0.0,-0.100096,0.0,-0.268079,0.0,0.198964,0.0,0.920747,0.0,,,,,0.7993,0.7521,4.6355,1.093,0.2745,0.6721,0.5016,0.0888,0.9292,1.6675,0.6442,0.048589,0.028317,0.036965,0.056459,0.00288,0.90134,,,,"Parameter significance (0.203), Residual diagnostics (0.194), Information criteria (0.194)"
series_3_model_100_summary.txt,0.7053919444394716,0.25,0.19314288000000002,0.17677231816666664,0.010481746272804968,0.074995,3.00091e-46,gjrGARCH,1.0,1.0,1.0,0.0,1.0,norm,761.6432,-0.4167,-0.40473,-0.248815,0.0,0.988223,0.0,-0.128957,0.0,0.005055,0.0,0.19605,0.0,0.784548,0.0,,,,,0.01819,0.6793,4.561,2.815,0.004901,1.266,0.205596,1.352,0.176416,8.045,0.045089,,,-0.23359,0.0,,,,,0.3395,"Parameter significance (0.250), Information criteria (0.193), Residual diagnostics (0.177)"
series_2_model_7_summary.txt,0.7049315983841966,0.2125,0.10328480000000002,0.25,0.03914353575919658,0.1,3.262625e-06,sGARCH,2.0,1.0,0.0,0.0,1.0,norm,-4326.31,2.3922,2.4025,-0.001241,0.919664,,,0.079387,1.9e-05,0.020437,3.3e-05,0.13204,0.0,0.851038,0.0,,,,,0.3277,0.454,3.0234,1.3966,0.1626,0.8217,0.4113,0.5909,0.5547,1.9718,0.5783,0.0,0.999998,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.103)"
series_2_model_69_summary.txt,0.7046608865886743,0.19642857142857142,0.10545120000000002,0.16117263122222222,0.11283598386595563,0.1,0.028772500071925,eGARCH,2.0,1.0,0.0,0.0,0.0,std,-4198.677,2.3228,2.3365,0.011077,0.311491,,,,,-0.0092,0.008085,0.006953,0.80717,0.981355,0.0,,,5.952886,0.0,5.187e-07,0.6191,2.3947,1.339,0.1807,0.756,0.4497,0.876,0.3811,1.903,0.5928,0.023073,0.422911,0.307598,0.0,-0.120227,0.004704,,,,"Parameter significance (0.196), Residual diagnostics (0.161), Parameter stability (0.113)"
series_2_model_24_summary.txt,0.7031589966697959,0.17857142857142858,0.10562560000000001,0.25,0.018961968098367286,0.1,0.05,sGARCH,2.0,1.0,1.0,0.0,1.0,std,-4188.725,2.3174,2.331,0.003944,0.734527,-0.162565,0.279484,0.254646,0.083335,0.016735,0.003905,0.104862,7e-06,0.877123,0.0,,,5.971066,0.0,0.8224,0.1557,4.1782,1.5165,0.1295,1.3791,0.1679,0.2144,0.8303,2.9518,0.3991,0.0,0.999996,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.179), Information criteria (0.106)"
series_2_model_44_summary.txt,0.7024608275862069,0.1953125,0.105616,0.25,0.0015323275862068886,0.1,0.05,sGARCH,1.0,2.0,1.0,0.0,1.0,sstd,-4186.782,2.3168,2.3322,0.008335,0.49817,-0.167353,0.263834,0.258473,0.077365,0.019687,0.000556,0.125813,0.0,0.614725,4.8e-05,0.238152,0.087971,5.968966,0.0,0.774,0.4172,2.2963,1.5973,0.1103,1.0337,0.3013,0.6047,0.5454,2.6352,0.4514,,,,,,,1.027201,0.0,,"Residual diagnostics (0.250), Parameter significance (0.195), Information criteria (0.106)"
series_2_model_12_summary.txt,0.70230249039466,0.15625,0.1032624,0.25,0.09278966769466007,0.1,4.2270000000000005e-07,sGARCH,1.0,2.0,1.0,0.0,1.0,norm,-4325.052,2.3921,2.404,-0.001236,0.91934,-0.171407,0.327199,0.25001,0.145183,0.022408,2e-06,0.147811,0.0,0.646348,0.00011,0.18694,0.220268,,,0.3157,0.7112,2.3803,1.267,0.2052,0.5134,0.6077,0.7784,0.4364,1.6525,0.6475,,,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.103)"
series_1_model_36_summary.txt,0.7012619692499731,0.25,0.1097424,0.1944444444577389,0.09516719519223421,0.0500268921,0.0018810375,sGARCH,1.0,1.0,1.0,0.0,1.0,sstd,-3955.816,2.1887,2.2024,0.029345,1.3e-05,0.739201,0.0,-0.827692,0.0,0.01004,1e-05,0.136417,0.0,0.859667,0.0,,,5.545264,0.0,0.08453,0.8223,2.565,4.044,5.36e-05,1.747,0.08079,1.742,0.08154,34.15,1.842e-07,,,,,,,0.826081,0.0,0.9836,"Parameter significance (0.250), Residual diagnostics (0.194), Information criteria (0.110)"
series_1_model_76_summary.txt,0.7003942509226988,0.203125,0.1102464,0.25,0.037022850166633876,0.1,7.560649999999999e-10,eGARCH,1.0,2.0,1.0,0.0,1.0,std,-3924.738,2.1721,2.1875,0.028576,0.001106,0.033262,0.69164,-0.102611,0.180983,-0.02096,0.0,-0.170463,0.0,0.999968,0.0,-0.022313,0.0,5.184396,0.0,0.8692,0.2086,3.7191,1.6392,0.10127,1.7314,0.08347,0.8237,0.41016,6.3506,0.09574,,,0.18092,0.0,,,,,,"Residual diagnostics (0.250), Parameter significance (0.203), Information criteria (0.110)"
series_1_model_86_summary.txt,0.6989177896528106,0.24305555555555555,0.11093280000000001,0.22551833333333335,0.007404850763921766,0.1,0.012006250000000001,eGARCH,2.0,1.0,1.0,0.0,0.0,sstd,-3883.219,2.1498,2.1669,0.001462,0.82859,-0.077269,0.0,,,-0.016898,0.001988,-0.24188,0.0,0.971519,0.0,,,5.85491,0.0,0.7543,0.005933,5.5485,1.0809,0.2798,0.9182,0.3586,0.8364,0.403,1.6921,0.6387,0.076801,5e-06,0.033179,0.020489,0.158701,0.0,0.830996,0.0,,"Parameter significance (0.243), Residual diagnostics (0.226), Information criteria (0.111)"
series_2_model_77_summary.txt,0.6959319673922467,0.203125,0.10540480000000002,0.1553226287,0.10406703867267926,0.1,0.0280125000195675,eGARCH,2.0,2.0,0.0,0.0,0.0,std,-4198.621,2.3234,2.3388,0.011046,0.312515,,,,,-0.009003,0.008152,0.007309,0.797294,0.999999,0.0,-0.018241,0.000111,5.953701,0.0,5.161e-07,0.6315,2.6856,1.3391,0.1806,0.7449,0.4564,0.8919,0.3725,1.9099,0.5913,0.022154,0.440358,0.308741,0.0,-0.125387,0.0,,,,"Parameter significance (0.203), Residual diagnostics (0.155), Information criteria (0.105)"
series_2_model_15_summary.txt,0.6958460503183798,0.15625,0.1032544,0.25,0.08633501866837984,0.1,6.63165e-06,sGARCH,2.0,2.0,0.0,0.0,1.0,norm,-4325.529,2.3923,2.4043,-0.000973,0.937229,,,0.080546,1.9e-05,0.030896,0.007062,0.144897,0.0,0.257393,0.544186,0.51558,0.149064,,,0.3677,0.6633,2.4524,1.414,0.1574,0.659,0.5099,0.792,0.4284,2.02,0.5682,0.056086,0.417486,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.103)"
series_3_model_118_summary.txt,0.6958108329791195,0.25,0.19531104000000002,0.055384777888890124,0.10819501509022926,0.08692,2.351675e-16,gjrGARCH,2.0,1.0,1.0,0.0,0.0,std,889.4466,-0.48617,-0.47077,-0.309763,0.0,0.981278,0.0,,,0.015311,0.0,0.195704,0.0,0.603672,0.0,,,3.775903,0.0,0.0002867,0.8591,2.6467,2.261,0.02384,1.087,0.27728,1.045,0.29602,5.141,0.16175,0.067987,0.0,-0.25387,0.0,-0.196687,0.0,,,,"Parameter significance (0.250), Information criteria (0.195), Parameter stability (0.108)"
series_1_model_135_summary.txt,0.6954613710248435,0.25,0.10252320000000002,0.20931222222222223,0.0479824488026211,0.0356435,0.05,gjrGARCH,2.0,1.0,0.0,0.0,1.0,sstd,-4359.222,2.4126,2.4297,0.024049,0.0,,,-0.150577,0.0,0.083312,0.0,0.097668,0.0,0.906994,0.0,,,2.519565,0.0,0.037179,0.1579,3.6798,2.532,0.011376,2.699,0.006989,1.042,0.297506,13.988,0.002922,0.043349,0.0,-0.591334,0.0,-0.532557,0.0,0.927032,0.0,,"Parameter significance (0.250), Residual diagnostics (0.209), Information criteria (0.103)"
series_1_model_35_summary.txt,0.6953653220685962,0.25,0.1095248,0.22711833333333334,0.05830193563526294,0.05006455035000001,0.00035570275000000004,sGARCH,1.0,1.0,0.0,0.0,1.0,sstd,-3970.599,2.1964,2.2083,0.027009,0.002236,,,-0.097591,0.0,0.010787,9e-06,0.148656,0.0,0.849691,0.0,,,5.46124,0.0,0.059179,0.6435,2.845,3.834,0.0001282,1.635,0.1021,1.709,0.08751,30.881,9.007e-07,,,,,,,0.86279,0.0,0.7536,"Parameter significance (0.250), Residual diagnostics (0.227), Information criteria (0.110)"
series_2_model_30_summary.txt,0.6952034446333869,0.16071428571428573,0.10562400000000001,0.25,0.02886515891910112,0.1,0.05,sGARCH,2.0,2.0,1.0,0.0,0.0,std,-4188.776,2.3174,2.3311,0.003898,0.741466,0.08794,0.0,,,0.019224,0.018438,0.123794,0.0,0.613934,0.139596,0.241382,0.486126,5.981804,0.0,0.6557,0.3935,3.758,0.8211,0.4116,0.7165,0.4737,0.2038,0.8385,0.8112,0.8468,0.0,0.999998,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.161), Information criteria (0.106)"
series_2_model_110_summary.txt,0.6950767194020853,0.109375,0.10337600000000001,0.25,0.13232159616208522,0.1,4.12324e-06,gjrGARCH,2.0,2.0,1.0,0.0,0.0,norm,-4313.465,2.3868,2.4022,0.013353,0.303133,0.076407,3e-05,,,0.01731,0.233498,0.154942,2.8e-05,0.842294,0.102579,0.029355,0.944656,,,0.3343,0.6245,2.4454,1.1056,0.269,0.5555,0.5786,0.7843,0.4329,1.3204,0.7243,1e-06,0.999995,-0.02137,0.605219,-0.0621,0.401511,,,,"Residual diagnostics (0.250), Parameter stability (0.132), Parameter significance (0.109)"
series_2_model_120_summary.txt,0.6950153735703245,0.25,0.09436,0.21812333333333334,0.02929554023699124,0.05700650000000001,0.04623,gjrGARCH,2.0,1.0,1.0,0.0,1.0,std,-4821.202,2.6677,2.6848,0.026917,0.0,-0.129543,0.0,0.184701,0.0,0.148996,0.0,0.120578,0.0,0.875604,0.0,,,2.699086,0.0,0.7111,0.002513,4.1732,1.7951,0.072725,0.9429,0.345772,3.1522,0.001634,10.8824,0.012379,0.051004,0.0,-0.675115,0.0,-1.0,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.218), Information criteria (0.094)"
series_2_model_31_summary.txt,0.6949379476640399,0.16071428571428573,0.10564000000000001,0.25,0.028583661949754202,0.1,0.05,sGARCH,2.0,2.0,0.0,0.0,1.0,std,-4187.971,2.3169,2.3306,0.003873,0.742217,,,0.093135,0.0,0.019207,0.017968,0.123733,0.0,0.613671,0.138532,0.241716,0.484145,5.97836,0.0,0.8564,0.3897,3.7678,1.5805,0.1141,1.0868,0.2772,0.5733,0.5665,2.6275,0.4527,0.0,0.999996,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.161), Information criteria (0.106)"
series_1_model_88_summary.txt,0.6943662153497998,0.23125,0.1109504,0.19330044444444447,0.0124153709053554,0.1,0.046450000000000005,eGARCH,2.0,1.0,1.0,0.0,1.0,sstd,-3879.679,2.1484,2.1672,0.008146,0.332096,0.561439,0.0,-0.638134,0.0,-0.016952,0.000423,-0.248983,0.0,0.972258,0.0,,,5.82716,0.0,0.7497641,0.00794,5.2417,1.355,0.1754,1.034,0.3011,1.108,0.268,2.561,0.4643,0.103797,0.000638,0.012949,0.744709,0.183076,1e-05,0.820106,0.0,,"Parameter significance (0.231), Residual diagnostics (0.193), Information criteria (0.111)"
